inquiry_id,priority,issue_category,issue_subcategory,channel,region,handled_by,hour_of_day,weekday,sla_breach_flag,resolution_minutes,sla_hours,created_at
INC03082,Medium,Account Access,Locked Account,Chat,North,Agent_78,22,5,0,0,48,2025-01-17 22:09:00
INC03083,Low,Delay,Clearing Delay,Phone,Central,Agent_73,21,4,0,2706,72,2025-05-08 21:36:00
INC03084,Low,KYC/Documentation,Mismatch Info,Mobile App,Central,Agent_19,3,3,0,959,72,2025-03-05 03:52:00
INC03085,High,Payment Failure,Beneficiary Error,Phone,South,Agent_34,23,4,0,202,24,2025-06-05 23:31:00
INC03086,Low,Account Access,Locked Account,Phone,East,Agent_2,8,1,0,466,72,2025-02-10 08:05:00
INC03087,Medium,Fraud Detection,Account Takeover,Phone,East,Agent_40,2,3,0,913,48,2025-06-25 02:44:00
INC03088,Medium,Transaction Mismatch,Missing Transaction,Mobile App,West,Agent_13,1,2,0,861,48,2025-08-19 01:32:00
INC03089,Low,Transaction Mismatch,Amount Mismatch,Chat,East,Agent_98,21,0,0,804,72,2025-06-01 21:52:00
INC03090,Medium,Delay,Clearing Delay,Chat,North,Agent_59,8,6,1,3019,48,2025-07-19 08:20:00
INC03091,Low,KYC/Documentation,Verification Delay,Mobile App,North,Agent_78,0,0,0,568,72,2025-05-18 00:14:00
INC03092,Medium,Account Access,MFA Issue,Phone,South,Agent_105,7,1,0,205,48,2025-04-28 07:38:00
INC03093,Low,KYC/Documentation,Missing Documents,Mobile App,East,Agent_30,9,0,0,1835,72,2025-07-27 09:04:00
INC03094,High,Delay,Interbank Delay,Email,North,Agent_88,22,1,1,,24,2025-02-03 22:41:00
INC03095,Low,Payment Failure,Beneficiary Error,Phone,South,Agent_42,2,0,0,447,72,2025-01-19 02:01:00
INC03096,Low,Chargeback,Customer Dispute,Mobile App,West,Agent_77,12,6,0,1008,72,2025-04-26 12:02:00
INC03097,High,Payment Failure,Beneficiary Error,Chat,Central,Agent_9,17,2,0,207,24,2025-06-03 17:24:00
INC03098,Low,Fraud Detection,Card Fraud,Mobile App,West,Agent_1,0,4,0,652,72,2025-08-28 00:57:00
INC03099,Medium,KYC/Documentation,Mismatch Info,Chat,Central,Agent_26,14,4,0,1402,48,2025-02-06 14:31:00
INC03100,Medium,Delay,Clearing Delay,Mobile App,North,Agent_5,1,1,0,2221,48,2025-04-14 01:28:00
INC03101,Low,Chargeback,Merchant Error,Chat,East,Agent_109,19,5,0,370,72,2025-05-23 19:01:00
INC03102,Medium,Fraud Detection,Suspicious Login,Mobile App,East,Agent_48,14,2,0,523,48,2025-08-05 14:17:00
INC03103,Low,Transaction Mismatch,Missing Transaction,Email,East,Agent_32,7,1,0,814,72,2025-03-24 07:36:00
INC03104,Medium,Account Access,Locked Account,Mobile App,East,Agent_28,1,3,0,60,48,2025-01-01 01:19:00
INC03105,High,Payment Failure,Beneficiary Error,Mobile App,South,Agent_73,22,4,0,119,24,2025-07-17 22:07:00
INC03106,Medium,Delay,Processing Queue,Email,Central,Agent_106,13,4,0,1433,48,2025-06-05 13:44:00
INC03107,Low,Transaction Mismatch,Missing Transaction,Mobile App,West,Agent_71,16,6,0,568,72,2025-06-28 16:24:00
INC03108,Low,Account Access,Password Reset,Phone,West,Agent_118,21,4,0,338,72,2025-08-21 21:05:00
INC03109,Low,Transaction Mismatch,Duplicate Transaction,Mobile App,South,Agent_106,14,6,0,984,72,2025-07-19 14:59:00
INC03110,Low,Delay,Processing Queue,Phone,West,Agent_90,14,5,0,3259,72,2025-06-13 14:38:00
INC03111,Low,Transaction Mismatch,Duplicate Transaction,Mobile App,North,Agent_14,11,1,1,,72,2025-04-07 11:48:00
INC03112,Low,Transaction Mismatch,Duplicate Transaction,Email,East,Agent_85,21,0,0,837,72,2025-06-01 21:40:00
INC03113,Low,Chargeback,Merchant Error,Email,East,Agent_42,15,0,0,1466,72,2025-03-09 15:44:00
INC03114,Low,Payment Failure,Insufficient Funds,Mobile App,North,Agent_1,19,4,0,191,72,2025-03-06 19:53:00
INC03115,Medium,Chargeback,Customer Dispute,Phone,East,Agent_55,21,6,0,543,48,2025-01-25 21:05:00
INC03116,Medium,Payment Failure,Gateway Error,Phone,South,Agent_12,13,5,0,399,48,2025-02-07 13:04:00
INC03117,Low,Account Access,Locked Account,Chat,West,Agent_107,0,2,0,298,72,2025-04-29 00:03:00
INC03118,High,KYC/Documentation,Mismatch Info,Email,South,Agent_10,21,1,1,1449,24,2025-01-27 21:43:00
INC03119,Medium,Payment Failure,Insufficient Funds,Email,West,Agent_110,8,6,0,99,48,2025-02-01 08:42:00
INC03120,Low,Delay,Clearing Delay,Email,South,Agent_3,10,6,0,2127,72,2025-07-05 10:46:00
INC03121,High,Payment Failure,Insufficient Funds,Mobile App,North,Agent_82,6,3,0,189,24,2025-07-30 06:48:00
INC03122,Medium,Transaction Mismatch,Amount Mismatch,Email,West,Agent_65,0,5,0,784,48,2025-04-25 00:09:00
INC03123,Medium,Payment Failure,Gateway Error,Chat,North,Agent_108,10,1,0,400,48,2025-04-07 10:58:00
INC03124,Medium,Payment Failure,Gateway Error,Email,East,Agent_18,4,1,0,411,48,2025-05-05 04:14:00
INC03125,Low,KYC/Documentation,Missing Documents,Email,West,Agent_75,20,2,0,4238,72,2025-03-18 20:51:00
INC03126,High,Payment Failure,Gateway Error,Mobile App,East,Agent_34,19,3,0,325,24,2025-05-14 19:54:00
INC03127,High,Account Access,Password Reset,Mobile App,Central,Agent_56,21,3,0,278,24,2025-06-04 21:33:00
INC03128,Low,Account Access,Password Reset,Phone,Central,Agent_91,3,4,0,329,72,2025-02-27 03:04:00
INC03129,Low,Transaction Mismatch,Duplicate Transaction,Phone,West,Agent_90,10,1,0,289,72,2025-01-13 10:35:00
INC03130,Low,Chargeback,Customer Dispute,Phone,South,Agent_3,15,4,0,526,72,2025-03-27 15:33:00
INC03131,Low,Delay,Interbank Delay,Mobile App,West,Agent_93,12,6,0,1696,72,2025-05-17 12:15:00
INC03132,Low,Transaction Mismatch,Duplicate Transaction,Phone,South,Agent_80,6,0,1,,72,2025-01-12 06:09:00
INC03133,Medium,Payment Failure,Insufficient Funds,Mobile App,Central,Agent_26,11,5,1,,48,2025-06-13 11:42:00
INC03134,Low,Transaction Mismatch,Duplicate Transaction,Email,East,Agent_93,15,4,0,1027,72,2025-07-03 15:54:00
INC03135,Medium,Delay,Interbank Delay,Mobile App,North,Agent_28,8,3,1,3002,48,2025-08-20 08:43:00
INC03136,High,Chargeback,Merchant Error,Email,East,Agent_72,4,3,0,547,24,2025-08-06 04:22:00
INC03137,High,Fraud Detection,Card Fraud,Chat,West,Agent_32,23,5,0,498,24,2025-05-30 23:54:00
INC03138,Medium,Delay,Clearing Delay,Email,Central,Agent_60,23,5,1,2979,48,2025-01-17 23:32:00
INC03139,Medium,Delay,Interbank Delay,Email,North,Agent_22,5,5,0,2475,48,2025-04-25 05:51:00
INC03140,Medium,Chargeback,Merchant Error,Phone,West,Agent_18,7,4,0,657,48,2025-08-14 07:45:00
INC03141,Low,KYC/Documentation,Mismatch Info,Chat,North,Agent_56,2,6,0,3660,72,2025-01-04 02:39:00
INC03142,Medium,Transaction Mismatch,Amount Mismatch,Email,Central,Agent_94,15,1,0,455,48,2025-03-24 15:39:00
INC03143,Low,Account Access,Password Reset,Phone,North,Agent_66,11,2,0,165,72,2025-06-17 11:21:00
INC03144,Medium,Payment Failure,Insufficient Funds,Email,South,Agent_89,19,5,0,149,48,2025-02-28 19:19:00
INC03145,Low,Delay,Interbank Delay,Phone,South,Agent_96,0,6,0,689,72,2025-01-25 00:13:00
INC03146,Medium,Fraud Detection,Account Takeover,Chat,South,Agent_59,0,2,0,807,48,2025-04-29 00:45:00
INC03147,High,Chargeback,Customer Dispute,Phone,West,Agent_91,6,4,0,1011,24,2025-06-19 06:36:00
INC03148,Medium,KYC/Documentation,Verification Delay,Mobile App,East,Agent_2,7,2,0,1128,48,2025-07-22 07:07:00
INC03149,High,Fraud Detection,Account Takeover,Phone,West,Agent_13,6,4,0,287,24,2025-05-08 06:54:00
INC03150,Medium,Transaction Mismatch,Amount Mismatch,Chat,Central,Agent_4,12,2,0,133,48,2025-08-12 12:16:00
INC03151,Low,Delay,Interbank Delay,Mobile App,South,Agent_67,10,5,1,,72,2025-02-21 10:46:00
INC03152,Low,Delay,Interbank Delay,Mobile App,Central,Agent_74,18,4,0,3053,72,2025-01-02 18:08:00
INC03153,Low,Account Access,Password Reset,Chat,East,Agent_21,3,5,0,79,72,2025-08-01 03:46:00
INC03154,High,Account Access,Locked Account,Email,West,Agent_83,22,2,0,108,24,2025-05-06 22:10:00
INC03155,Medium,Transaction Mismatch,Duplicate Transaction,Chat,West,Agent_52,20,6,0,494,48,2025-08-16 20:19:00
INC03156,Low,Account Access,Locked Account,Phone,North,Agent_118,10,1,0,314,72,2025-03-31 10:47:00
INC03157,Medium,Transaction Mismatch,Missing Transaction,Mobile App,Central,Agent_71,5,3,0,649,48,2025-06-18 05:52:00
INC03158,Low,Delay,Interbank Delay,Email,North,Agent_33,12,2,0,3330,72,2025-04-01 12:02:00
INC03159,High,Payment Failure,Beneficiary Error,Phone,Central,Agent_56,17,4,1,,24,2025-07-03 17:57:00
INC03160,Critical,Delay,Processing Queue,Chat,East,Agent_85,9,2,1,672,4,2025-02-04 09:52:00
INC03161,High,Delay,Processing Queue,Mobile App,East,Agent_57,19,0,0,1112,24,2025-07-06 19:56:00
INC03162,Low,Delay,Processing Queue,Email,North,Agent_91,19,4,0,2226,72,2025-09-11 19:38:00
INC03163,High,Chargeback,Merchant Error,Phone,North,Agent_50,10,5,0,561,24,2025-06-06 10:29:00
INC03164,Medium,KYC/Documentation,Mismatch Info,Phone,North,Agent_113,17,3,0,2469,48,2025-01-01 17:36:00
INC03165,Low,Fraud Detection,Card Fraud,Mobile App,North,Agent_1,21,6,1,,72,2025-06-28 21:59:00
INC03166,Low,Account Access,Password Reset,Email,North,Agent_88,8,5,0,249,72,2025-04-11 08:29:00
INC03167,Medium,Delay,Clearing Delay,Mobile App,Central,Agent_114,8,4,0,1028,48,2025-09-11 08:24:00
INC03168,Medium,KYC/Documentation,Verification Delay,Email,South,Agent_67,14,4,0,616,48,2025-03-06 14:06:00
INC03169,High,Payment Failure,Insufficient Funds,Chat,Central,Agent_111,23,6,0,301,24,2025-09-06 23:34:00
INC03170,High,Payment Failure,Insufficient Funds,Mobile App,South,Agent_7,16,3,0,343,24,2025-07-23 16:41:00
INC03171,Low,Fraud Detection,Suspicious Login,Chat,East,Agent_41,20,0,0,1096,72,2025-01-05 20:00:00
INC03172,Low,Account Access,MFA Issue,Phone,West,Agent_52,21,1,0,222,72,2025-08-25 21:57:00
INC03173,Low,Transaction Mismatch,Duplicate Transaction,Mobile App,East,Agent_73,23,6,0,754,72,2025-03-29 23:27:00
INC03174,Low,Chargeback,Merchant Error,Email,Central,Agent_67,22,2,0,885,72,2025-02-25 22:25:00
INC03175,Low,KYC/Documentation,Mismatch Info,Mobile App,East,Agent_65,20,3,0,1340,72,2025-06-18 20:40:00
INC03176,Medium,Fraud Detection,Suspicious Login,Phone,West,Agent_62,14,2,0,460,48,2025-06-10 14:32:00
INC03177,Low,Delay,Processing Queue,Phone,West,Agent_60,6,0,0,1501,72,2025-06-08 06:19:00
INC03178,Low,Account Access,Password Reset,Phone,West,Agent_66,3,5,0,277,72,2025-07-18 03:56:00
INC03179,Medium,Delay,Clearing Delay,Chat,North,Agent_31,12,2,0,2757,48,2025-04-22 12:37:00
INC03180,Critical,Payment Failure,Gateway Error,Phone,South,Agent_29,13,1,0,135,4,2025-04-07 13:37:00
INC03181,Low,Account Access,MFA Issue,Email,East,Agent_89,4,5,0,46,72,2025-02-14 04:59:00
INC03182,Medium,Transaction Mismatch,Duplicate Transaction,Email,South,Agent_32,3,4,0,335,48,2025-06-19 03:18:00
INC03183,Low,Fraud Detection,Suspicious Login,Email,East,Agent_41,15,0,0,778,72,2025-05-18 15:31:00
INC03184,High,Chargeback,Customer Dispute,Phone,West,Agent_15,11,2,0,379,24,2025-07-08 11:44:00
INC03185,Low,Transaction Mismatch,Duplicate Transaction,Chat,Central,Agent_36,8,5,0,426,72,2025-08-29 08:04:00
INC03186,Medium,Delay,Processing Queue,Phone,South,Agent_62,12,5,1,3388,48,2025-08-29 12:07:00
INC03187,Low,Transaction Mismatch,Duplicate Transaction,Email,Central,Agent_84,13,3,0,1412,72,2025-01-08 13:20:00
INC03188,Low,Delay,Interbank Delay,Chat,South,Agent_86,20,5,0,668,72,2025-05-02 20:45:00
INC03189,Medium,Transaction Mismatch,Duplicate Transaction,Email,West,Agent_28,8,5,1,,48,2025-01-03 08:23:00
INC03190,Medium,Transaction Mismatch,Missing Transaction,Email,South,Agent_83,13,5,0,621,48,2025-06-20 13:00:00
INC03191,Low,Chargeback,Customer Dispute,Phone,North,Agent_67,15,3,0,1557,72,2025-03-12 15:26:00
INC03192,Low,Fraud Detection,Suspicious Login,Email,West,Agent_114,22,3,0,525,72,2025-04-02 22:47:00
INC03193,Medium,Delay,Processing Queue,Phone,West,Agent_14,5,4,0,1109,48,2025-01-09 05:43:00
INC03194,Low,Payment Failure,Insufficient Funds,Chat,North,Agent_23,19,6,0,242,72,2025-08-23 19:02:00
INC03195,Low,KYC/Documentation,Verification Delay,Mobile App,West,Agent_77,1,1,1,,72,2025-01-20 01:13:00
INC03196,Low,Transaction Mismatch,Missing Transaction,Email,South,Agent_97,5,1,1,,72,2025-09-01 05:58:00
INC03197,Medium,KYC/Documentation,Missing Documents,Mobile App,Central,Agent_19,18,2,0,524,48,2025-04-29 18:47:00
INC03198,Low,Fraud Detection,Account Takeover,Mobile App,North,Agent_111,0,4,0,560,72,2025-02-27 00:54:00
INC03199,Medium,Delay,Clearing Delay,Chat,South,Agent_59,17,3,0,2811,48,2025-01-29 17:08:00
INC03200,Medium,Payment Failure,Insufficient Funds,Mobile App,South,Agent_115,10,2,0,718,48,2025-01-28 10:18:00
INC03201,Medium,Delay,Processing Queue,Phone,North,Agent_22,1,0,0,2238,48,2025-03-16 01:25:00
INC03202,Medium,KYC/Documentation,Verification Delay,Chat,South,Agent_95,18,1,0,2863,48,2025-08-04 18:35:00
INC03203,High,KYC/Documentation,Verification Delay,Mobile App,East,Agent_57,15,1,0,305,24,2025-05-19 15:26:00
INC03204,Low,KYC/Documentation,Verification Delay,Mobile App,Central,Agent_60,22,5,0,1489,72,2025-03-21 22:40:00
INC03205,Low,KYC/Documentation,Verification Delay,Chat,West,Agent_41,15,5,0,1625,72,2025-05-09 15:31:00
INC03206,Low,KYC/Documentation,Verification Delay,Mobile App,South,Agent_70,14,3,0,2957,72,2025-09-03 14:29:00
INC03207,Low,Delay,Processing Queue,Mobile App,North,Agent_91,4,5,1,5133,72,2025-06-06 04:25:00
INC03208,Low,Delay,Interbank Delay,Mobile App,North,Agent_43,8,0,1,5452,72,2025-07-13 08:07:00
INC03209,High,Payment Failure,Gateway Error,Mobile App,West,Agent_40,23,5,0,475,24,2025-07-18 23:45:00
INC03210,Medium,Payment Failure,Gateway Error,Phone,South,Agent_98,18,6,0,445,48,2025-08-30 18:53:00
INC03211,Medium,Transaction Mismatch,Duplicate Transaction,Mobile App,North,Agent_11,4,4,0,591,48,2025-05-15 04:35:00
INC03212,Medium,Fraud Detection,Card Fraud,Phone,West,Agent_1,19,4,1,,48,2025-02-13 19:35:00
INC03213,Low,Delay,Clearing Delay,Phone,North,Agent_61,15,4,0,156,72,2025-07-24 15:55:00
INC03214,Medium,Fraud Detection,Suspicious Login,Mobile App,West,Agent_90,1,2,0,610,48,2025-05-27 01:18:00
INC03215,Low,Transaction Mismatch,Missing Transaction,Phone,Central,Agent_119,20,3,0,625,72,2025-03-19 20:58:00
INC03216,Medium,Delay,Clearing Delay,Phone,South,Agent_2,1,3,0,2759,48,2025-01-01 01:43:00
INC03217,Medium,Account Access,Locked Account,Email,Central,Agent_23,1,4,1,,48,2025-07-10 01:09:00
INC03218,Low,Delay,Interbank Delay,Mobile App,East,Agent_83,2,5,0,2452,72,2025-01-17 02:00:00
INC03219,Medium,Account Access,MFA Issue,Mobile App,East,Agent_77,21,0,0,345,48,2025-08-24 21:44:00
INC03220,Low,KYC/Documentation,Missing Documents,Chat,South,Agent_8,23,3,0,3217,72,2025-08-20 23:19:00
INC03221,Low,Delay,Processing Queue,Chat,North,Agent_116,2,0,0,90,72,2025-05-25 02:25:00
INC03222,High,Account Access,Locked Account,Mobile App,West,Agent_95,7,1,0,216,24,2025-04-07 07:29:00
INC03223,High,Account Access,MFA Issue,Chat,East,Agent_64,12,1,0,49,24,2025-08-18 12:34:00
INC03224,Medium,Account Access,MFA Issue,Mobile App,Central,Agent_66,14,6,0,172,48,2025-02-15 14:19:00
INC03225,Low,Payment Failure,Beneficiary Error,Chat,Central,Agent_52,8,1,0,559,72,2025-02-10 08:17:00
INC03226,Low,Account Access,MFA Issue,Mobile App,South,Agent_24,9,6,0,221,72,2025-03-29 09:47:00
INC03227,Medium,Transaction Mismatch,Duplicate Transaction,Phone,North,Agent_89,11,2,0,275,48,2025-05-13 11:48:00
INC03228,Critical,KYC/Documentation,Missing Documents,Mobile App,Central,Agent_79,22,4,1,811,4,2025-01-30 22:33:00
INC03229,Low,Delay,Clearing Delay,Phone,Central,Agent_86,19,6,0,619,72,2025-06-14 19:14:00
INC03230,Low,Transaction Mismatch,Missing Transaction,Phone,North,Agent_114,1,5,0,465,72,2025-04-18 01:52:00
INC03231,Low,Transaction Mismatch,Amount Mismatch,Email,North,Agent_43,4,5,0,394,72,2025-03-21 04:42:00
INC03232,Medium,Delay,Processing Queue,Mobile App,Central,Agent_111,9,4,0,1350,48,2025-06-19 09:34:00
INC03233,Medium,Chargeback,Merchant Error,Chat,West,Agent_40,22,6,0,1283,48,2025-02-22 22:39:00
INC03234,Critical,Payment Failure,Insufficient Funds,Chat,West,Agent_102,0,4,0,159,4,2025-07-17 00:18:00
INC03235,Medium,Delay,Clearing Delay,Chat,East,Agent_103,2,4,0,1524,48,2025-04-03 02:16:00
INC03236,High,Fraud Detection,Account Takeover,Mobile App,Central,Agent_70,19,6,0,178,24,2025-03-15 19:53:00
INC03237,Low,Fraud Detection,Suspicious Login,Chat,North,Agent_31,15,1,0,1029,72,2025-08-25 15:21:00
INC03238,Medium,Payment Failure,Gateway Error,Email,West,Agent_114,0,5,0,532,48,2025-05-23 00:07:00
INC03239,Medium,Transaction Mismatch,Missing Transaction,Email,East,Agent_49,22,4,0,134,48,2025-01-02 22:21:00
INC03240,High,Delay,Interbank Delay,Chat,West,Agent_78,16,4,0,1295,24,2025-05-08 16:38:00
INC03241,Low,Account Access,MFA Issue,Chat,West,Agent_71,13,1,0,485,72,2025-05-05 13:46:00
INC03242,High,Account Access,Password Reset,Mobile App,North,Agent_85,4,5,0,16,24,2025-07-25 04:45:00
INC03243,Critical,Payment Failure,Insufficient Funds,Phone,South,Agent_91,10,0,0,105,4,2025-08-03 10:39:00
INC03244,Low,Fraud Detection,Card Fraud,Email,West,Agent_9,14,6,0,526,72,2025-03-08 14:40:00
INC03245,High,Fraud Detection,Account Takeover,Email,North,Agent_103,20,4,0,393,24,2025-07-31 20:41:00
INC03246,Low,Fraud Detection,Suspicious Login,Email,Central,Agent_116,4,0,0,1180,72,2025-02-23 04:40:00
INC03247,Medium,Delay,Interbank Delay,Chat,East,Agent_80,17,0,0,885,48,2025-09-07 17:48:00
INC03248,Low,Fraud Detection,Account Takeover,Phone,Central,Agent_120,16,4,0,662,72,2025-06-19 16:25:00
INC03249,Low,Payment Failure,Beneficiary Error,Email,Central,Agent_91,5,3,0,504,72,2025-01-15 05:40:00
INC03250,High,KYC/Documentation,Verification Delay,Chat,West,Agent_76,13,2,1,,24,2025-07-15 13:37:00
INC03251,High,KYC/Documentation,Mismatch Info,Phone,East,Agent_20,5,0,0,627,24,2025-06-08 05:34:00
INC03252,Low,Fraud Detection,Suspicious Login,Mobile App,North,Agent_102,7,4,0,1992,72,2025-01-23 07:05:00
INC03253,High,KYC/Documentation,Missing Documents,Mobile App,East,Agent_17,6,4,0,1296,24,2025-03-27 06:47:00
INC03254,High,Transaction Mismatch,Duplicate Transaction,Chat,South,Agent_61,23,5,0,332,24,2025-08-15 23:30:00
INC03255,Medium,Transaction Mismatch,Amount Mismatch,Mobile App,West,Agent_72,16,6,0,184,48,2025-03-15 16:29:00
INC03256,Medium,Chargeback,Customer Dispute,Email,South,Agent_35,8,6,0,571,48,2025-04-26 08:28:00
INC03257,High,Transaction Mismatch,Duplicate Transaction,Email,West,Agent_64,20,5,0,238,24,2025-06-27 20:45:00
INC03258,Low,Fraud Detection,Suspicious Login,Email,North,Agent_17,1,0,0,104,72,2025-01-19 01:16:00
INC03259,Low,Account Access,Password Reset,Mobile App,North,Agent_40,7,1,1,,72,2025-08-25 07:47:00
INC03260,Low,Account Access,Password Reset,Mobile App,Central,Agent_78,8,2,0,172,72,2025-03-25 08:02:00
INC03261,Medium,KYC/Documentation,Verification Delay,Phone,West,Agent_62,18,5,0,1696,48,2025-04-25 18:50:00
INC03262,Low,Transaction Mismatch,Duplicate Transaction,Email,Central,Agent_51,11,3,0,1005,72,2025-02-05 11:50:00
INC03263,Medium,Fraud Detection,Account Takeover,Chat,West,Agent_64,12,3,0,1133,48,2025-06-25 12:38:00
INC03264,Critical,Delay,Clearing Delay,Chat,East,Agent_69,6,0,1,341,4,2025-04-27 06:11:00
INC03265,High,Delay,Interbank Delay,Chat,East,Agent_75,22,3,1,1552,24,2025-08-27 22:28:00
INC03266,Low,Delay,Interbank Delay,Chat,South,Agent_8,5,5,0,2634,72,2025-05-23 05:26:00
INC03267,Medium,Fraud Detection,Card Fraud,Phone,South,Agent_93,4,4,0,601,48,2025-02-13 04:45:00
INC03268,Low,Transaction Mismatch,Missing Transaction,Phone,East,Agent_115,2,6,0,856,72,2025-09-13 02:55:00
INC03269,Low,Delay,Clearing Delay,Mobile App,East,Agent_108,1,6,0,3312,72,2025-02-08 01:34:00
INC03270,Medium,Delay,Processing Queue,Mobile App,North,Agent_41,10,6,1,3082,48,2025-04-12 10:25:00
INC03271,Medium,Account Access,MFA Issue,Chat,East,Agent_64,11,2,0,264,48,2025-07-15 11:38:00
INC03272,Low,Payment Failure,Insufficient Funds,Email,West,Agent_18,18,2,0,227,72,2025-06-24 18:21:00
INC03273,High,Payment Failure,Insufficient Funds,Chat,South,Agent_89,14,3,0,168,24,2025-02-12 14:07:00
INC03274,Low,Account Access,MFA Issue,Mobile App,Central,Agent_83,4,2,0,340,72,2025-06-10 04:47:00
INC03275,Low,Delay,Processing Queue,Email,North,Agent_39,5,0,0,3232,72,2025-09-14 05:49:00
INC03276,Low,Fraud Detection,Card Fraud,Phone,South,Agent_61,15,5,1,,72,2025-07-11 15:18:00
INC03277,Medium,Transaction Mismatch,Amount Mismatch,Email,East,Agent_8,19,4,0,428,48,2025-07-17 19:56:00
INC03278,Medium,KYC/Documentation,Missing Documents,Email,East,Agent_113,23,1,0,1565,48,2025-04-07 23:23:00
INC03279,Critical,Delay,Clearing Delay,Chat,North,Agent_74,0,2,1,531,4,2025-05-27 00:47:00
INC03280,High,Account Access,Locked Account,Email,East,Agent_62,2,5,0,125,24,2025-05-09 02:11:00
INC03281,High,Account Access,MFA Issue,Chat,North,Agent_18,18,4,0,206,24,2025-06-12 18:36:00
INC03282,Medium,Transaction Mismatch,Amount Mismatch,Phone,South,Agent_103,4,5,0,359,48,2025-05-02 04:20:00
INC03283,Medium,Fraud Detection,Suspicious Login,Email,South,Agent_77,23,3,0,1082,48,2025-06-04 23:46:00
INC03284,Medium,Transaction Mismatch,Missing Transaction,Email,East,Agent_105,22,0,0,525,48,2025-08-10 22:11:00
INC03285,Medium,Delay,Clearing Delay,Email,Central,Agent_11,3,5,0,2025,48,2025-03-07 03:49:00
INC03286,Medium,Payment Failure,Insufficient Funds,Phone,Central,Agent_70,1,5,0,190,48,2025-04-25 01:05:00
INC03287,Low,Transaction Mismatch,Duplicate Transaction,Phone,Central,Agent_112,18,3,0,1085,72,2025-02-05 18:24:00
INC03288,Low,Account Access,Password Reset,Email,North,Agent_57,16,0,0,279,72,2025-01-19 16:09:00
INC03289,Low,KYC/Documentation,Mismatch Info,Phone,West,Agent_11,7,3,0,409,72,2025-03-19 07:48:00
