inquiry_id,client_id,created_at,resolved_at,resolution_minutes,issue_category,issue_subcategory,priority,sla_hours,resolved_within_sla,satisfaction_score,channel,region,handled_by
INC03100,C1720,4/14/2025 1:28,4/15/2025 14:29,2221,Delay,Clearing Delay,Medium,48,TRUE,2,Mobile App,North,Agent_5
INC03101,C1967,5/23/2025 19:01,5/24/2025 1:11,370,Chargeback,Merchant Error,Low,72,TRUE,5,Chat,East,Agent_109
INC03102,C1679,8/5/2025 14:17,8/5/2025 23:00,523,Fraud Detection,Suspicious Login,Medium,48,TRUE,4,Mobile App,East,Agent_48
INC03103,C1744,3/24/2025 7:36,3/24/2025 21:10,814,Transaction Mismatch,Missing Transaction,Low,72,TRUE,,Email,East,Agent_32
INC03104,C1641,1/1/2025 1:19,1/1/2025 2:19,60,Account Access,Locked Account,Medium,48,TRUE,5,Mobile App,East,Agent_28
INC03105,C1106,7/17/2025 22:07,7/18/2025 0:06,119,Payment Failure,Beneficiary Error,High,24,TRUE,5,Mobile App,South,Agent_73
INC03106,C1155,6/5/2025 13:44,6/6/2025 13:37,1433,Delay,Processing Queue,Medium,48,TRUE,4,Email,Central,Agent_106
INC03107,C1157,6/28/2025 16:24,6/29/2025 1:52,568,Transaction Mismatch,Missing Transaction,Low,72,TRUE,,Mobile App,West,Agent_71
INC03108,C1810,8/21/2025 21:05,8/22/2025 2:43,338,Account Access,Password Reset,Low,72,TRUE,,Phone,West,Agent_118
INC03109,C1103,7/19/2025 14:59,7/20/2025 7:23,984,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Mobile App,South,Agent_106
INC03110,C1347,6/13/2025 14:38,6/15/2025 20:57,3259,Delay,Processing Queue,Low,72,TRUE,2,Phone,West,Agent_90
INC03111,C1606,4/7/2025 11:48,,,Transaction Mismatch,Duplicate Transaction,Low,72,FALSE,,Mobile App,North,Agent_14
INC03112,C1236,6/1/2025 21:40,6/2/2025 11:37,837,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Email,East,Agent_85
INC03113,C1597,3/9/2025 15:44,3/10/2025 16:10,1466,Chargeback,Merchant Error,Low,72,TRUE,3,Email,East,Agent_42
INC03114,C1177,3/6/2025 19:53,3/6/2025 23:04,191,Payment Failure,Insufficient Funds,Low,72,TRUE,5,Mobile App,North,Agent_1
INC03115,C1056,1/25/2025 21:05,1/26/2025 6:08,543,Chargeback,Customer Dispute,Medium,48,TRUE,5,Phone,East,Agent_55
INC03116,C1258,2/7/2025 13:04,2/7/2025 19:43,399,Payment Failure,Gateway Error,Medium,48,TRUE,5,Phone,South,Agent_12
INC03117,C1197,4/29/2025 0:03,4/29/2025 5:01,298,Account Access,Locked Account,Low,72,TRUE,5,Chat,West,Agent_107
INC03118,C1130,1/27/2025 21:43,1/28/2025 21:52,1449,KYC/Documentation,Mismatch Info,High,24,FALSE,1,Email,South,Agent_10
INC03119,C1971,2/1/2025 8:42,2/1/2025 10:21,99,Payment Failure,Insufficient Funds,Medium,48,TRUE,4,Email,West,Agent_110
INC03120,C1790,7/5/2025 10:46,7/6/2025 22:13,2127,Delay,Clearing Delay,Low,72,TRUE,4,Email,South,Agent_3
INC03121,C1492,7/30/2025 6:48,7/30/2025 9:57,189,Payment Failure,Insufficient Funds,High,24,TRUE,5,Mobile App,North,Agent_82
INC03122,C1622,4/25/2025 0:09,4/25/2025 13:13,784,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,4,Email,West,Agent_65
INC03123,C1444,4/7/2025 10:58,4/7/2025 17:38,400,Payment Failure,Gateway Error,Medium,48,TRUE,5,Chat,North,Agent_108
INC03124,C1233,5/5/2025 4:14,5/5/2025 11:05,411,Payment Failure,Gateway Error,Medium,48,TRUE,5,Email,East,Agent_18
INC03125,C1616,3/18/2025 20:51,3/21/2025 19:29,4238,KYC/Documentation,Missing Documents,Low,72,TRUE,2,Email,West,Agent_75
INC03126,C1189,5/14/2025 19:54,5/15/2025 1:19,325,Payment Failure,Gateway Error,High,24,TRUE,5,Mobile App,East,Agent_34
INC03127,C1644,6/4/2025 21:33,6/5/2025 2:11,278,Account Access,Password Reset,High,24,TRUE,5,Mobile App,Central,Agent_56
INC03128,C1263,2/27/2025 3:04,2/27/2025 8:33,329,Account Access,Password Reset,Low,72,TRUE,5,Phone,Central,Agent_91
INC03129,C1608,1/13/2025 10:35,1/13/2025 15:24,289,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Phone,West,Agent_90
INC03130,C1590,3/27/2025 15:33,3/28/2025 0:19,526,Chargeback,Customer Dispute,Low,72,TRUE,5,Phone,South,Agent_3
INC03131,C1989,5/17/2025 12:15,5/18/2025 16:31,1696,Delay,Interbank Delay,Low,72,TRUE,4,Mobile App,West,Agent_93
INC03132,C1815,1/12/2025 6:09,,,Transaction Mismatch,Duplicate Transaction,Low,72,FALSE,,Phone,South,Agent_80
INC03133,C1232,6/13/2025 11:42,,,Payment Failure,Insufficient Funds,Medium,48,FALSE,,Mobile App,Central,Agent_26
INC03134,C1835,7/3/2025 15:54,7/4/2025 9:01,1027,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Email,East,Agent_93
INC03135,C1986,8/20/2025 8:43,8/22/2025 10:45,3002,Delay,Interbank Delay,Medium,48,FALSE,1,Mobile App,North,Agent_28
INC03136,C1105,8/6/2025 4:22,8/6/2025 13:29,547,Chargeback,Merchant Error,High,24,TRUE,3,Email,East,Agent_72
INC03137,C1043,5/30/2025 23:54,5/31/2025 8:12,498,Fraud Detection,Card Fraud,High,24,TRUE,3,Chat,West,Agent_32
INC03138,C1572,1/17/2025 23:32,1/20/2025 1:11,2979,Delay,Clearing Delay,Medium,48,FALSE,1,Email,Central,Agent_60
INC03139,C1537,4/25/2025 5:51,4/26/2025 23:06,2475,Delay,Interbank Delay,Medium,48,TRUE,2,Email,North,Agent_22
INC03140,C1188,8/14/2025 7:45,8/14/2025 18:42,657,Chargeback,Merchant Error,Medium,48,TRUE,5,Phone,West,Agent_18
INC03141,C1481,1/4/2025 2:39,1/6/2025 15:39,3660,KYC/Documentation,Mismatch Info,Low,72,TRUE,2,Chat,North,Agent_56
INC03142,C1067,3/24/2025 15:39,3/24/2025 23:14,455,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,4,Email,Central,Agent_94
INC03143,C1906,6/17/2025 11:21,6/17/2025 14:06,165,Account Access,Password Reset,Low,72,TRUE,4,Phone,North,Agent_66
INC03144,C1439,2/28/2025 19:19,2/28/2025 21:48,149,Payment Failure,Insufficient Funds,Medium,48,TRUE,5,Email,South,Agent_89
INC03145,C1329,1/25/2025 0:13,1/25/2025 11:42,689,Delay,Interbank Delay,Low,72,TRUE,5,Phone,South,Agent_96
INC03146,C1838,4/29/2025 0:45,4/29/2025 14:12,807,Fraud Detection,Account Takeover,Medium,48,TRUE,4,Chat,South,Agent_59
INC03147,C1030,6/19/2025 6:36,6/19/2025 23:27,1011,Chargeback,Customer Dispute,High,24,TRUE,3,Phone,West,Agent_91
INC03148,C1571,7/22/2025 7:07,7/23/2025 1:55,1128,KYC/Documentation,Verification Delay,Medium,48,TRUE,,Mobile App,East,Agent_2
INC03149,C1965,5/8/2025 6:54,5/8/2025 11:41,287,Fraud Detection,Account Takeover,High,24,TRUE,5,Phone,West,Agent_13
INC03150,C1297,8/12/2025 12:16,8/12/2025 14:29,133,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,5,Chat,Central,Agent_4
INC03151,C1594,2/21/2025 10:46,,,Delay,Interbank Delay,Low,72,FALSE,,Mobile App,South,Agent_67
INC03152,C1018,1/2/2025 18:08,1/4/2025 21:01,3053,Delay,Interbank Delay,Low,72,TRUE,3,Mobile App,Central,Agent_74
INC03153,C1725,8/1/2025 3:46,8/1/2025 5:05,79,Account Access,Password Reset,Low,72,TRUE,5,Chat,East,Agent_21
INC03154,C1515,5/6/2025 22:10,5/6/2025 23:58,108,Account Access,Locked Account,High,24,TRUE,,Email,West,Agent_83
INC03155,C1871,8/16/2025 20:19,8/17/2025 4:33,494,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,4,Chat,West,Agent_52
INC03156,C1109,3/31/2025 10:47,3/31/2025 16:01,314,Account Access,Locked Account,Low,72,TRUE,5,Phone,North,Agent_118
INC03157,C1474,6/18/2025 5:52,6/18/2025 16:41,649,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,,Mobile App,Central,Agent_71
INC03158,C1019,4/1/2025 12:02,4/3/2025 19:32,3330,Delay,Interbank Delay,Low,72,TRUE,,Email,North,Agent_33
INC03159,C1482,7/3/2025 17:57,,,Payment Failure,Beneficiary Error,High,24,FALSE,,Phone,Central,Agent_56
INC03160,C1376,2/4/2025 9:52,2/4/2025 21:04,672,Delay,Processing Queue,Critical,4,FALSE,2,Chat,East,Agent_85
INC03161,C1416,7/6/2025 19:56,7/7/2025 14:28,1112,Delay,Processing Queue,High,24,TRUE,2,Mobile App,East,Agent_57
INC03162,C1606,9/11/2025 19:38,9/13/2025 8:44,2226,Delay,Processing Queue,Low,72,TRUE,3,Email,North,Agent_91
INC03163,C1785,6/6/2025 10:29,6/6/2025 19:50,561,Chargeback,Merchant Error,High,24,TRUE,4,Phone,North,Agent_50
INC03164,C1971,1/1/2025 17:36,1/3/2025 10:45,2469,KYC/Documentation,Mismatch Info,Medium,48,TRUE,2,Phone,North,Agent_113
INC03165,C1726,6/28/2025 21:59,,,Fraud Detection,Card Fraud,Low,72,FALSE,,Mobile App,North,Agent_1
INC03166,C1650,4/11/2025 8:29,4/11/2025 12:38,249,Account Access,Password Reset,Low,72,TRUE,5,Email,North,Agent_88
INC03167,C1857,9/11/2025 8:24,9/12/2025 1:32,1028,Delay,Clearing Delay,Medium,48,TRUE,3,Mobile App,Central,Agent_114
INC03168,C1049,3/6/2025 14:06,3/7/2025 0:22,616,KYC/Documentation,Verification Delay,Medium,48,TRUE,5,Email,South,Agent_67
INC03169,C1525,9/6/2025 23:34,9/7/2025 4:35,301,Payment Failure,Insufficient Funds,High,24,TRUE,5,Chat,Central,Agent_111
INC03170,C1478,7/23/2025 16:41,7/23/2025 22:24,343,Payment Failure,Insufficient Funds,High,24,TRUE,5,Mobile App,South,Agent_7
INC03171,C1626,1/5/2025 20:00,1/6/2025 14:16,1096,Fraud Detection,Suspicious Login,Low,72,TRUE,4,Chat,East,Agent_41
INC03172,C1986,8/25/2025 21:57,8/26/2025 1:39,222,Account Access,MFA Issue,Low,72,TRUE,5,Phone,West,Agent_52
INC03173,C1304,3/29/2025 23:27,3/30/2025 12:01,754,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,,Mobile App,East,Agent_73
INC03174,C1667,2/25/2025 22:25,2/26/2025 13:10,885,Chargeback,Merchant Error,Low,72,TRUE,5,Email,Central,Agent_67
INC03175,C1620,6/18/2025 20:40,6/19/2025 19:00,1340,KYC/Documentation,Mismatch Info,Low,72,TRUE,4,Mobile App,East,Agent_65
INC03176,C1681,6/10/2025 14:32,6/10/2025 22:12,460,Fraud Detection,Suspicious Login,Medium,48,TRUE,5,Phone,West,Agent_62
INC03177,C1667,6/8/2025 6:19,6/9/2025 7:20,1501,Delay,Processing Queue,Low,72,TRUE,4,Phone,West,Agent_60
INC03178,C1657,7/18/2025 3:56,7/18/2025 8:33,277,Account Access,Password Reset,Low,72,TRUE,5,Phone,West,Agent_66
INC03179,C1329,4/22/2025 12:37,4/24/2025 10:34,2757,Delay,Clearing Delay,Medium,48,TRUE,2,Chat,North,Agent_31
INC03180,C1698,4/7/2025 13:37,4/7/2025 15:52,135,Payment Failure,Gateway Error,Critical,4,TRUE,3,Phone,South,Agent_29
INC03181,C1469,2/14/2025 4:59,2/14/2025 5:45,46,Account Access,MFA Issue,Low,72,TRUE,4,Email,East,Agent_89
INC03182,C1192,6/19/2025 3:18,6/19/2025 8:53,335,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,5,Email,South,Agent_32
INC03183,C1599,5/18/2025 15:31,5/19/2025 4:29,778,Fraud Detection,Suspicious Login,Low,72,TRUE,5,Email,East,Agent_41
INC03184,C1037,7/8/2025 11:44,7/8/2025 18:03,379,Chargeback,Customer Dispute,High,24,TRUE,4,Phone,West,Agent_15
INC03185,C1811,8/29/2025 8:04,8/29/2025 15:10,426,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Chat,Central,Agent_36
INC03186,C1678,8/29/2025 12:07,8/31/2025 20:35,3388,Delay,Processing Queue,Medium,48,FALSE,1,Phone,South,Agent_62
INC03187,C1172,1/8/2025 13:20,1/9/2025 12:52,1412,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,4,Email,Central,Agent_84
INC03188,C1570,5/2/2025 20:45,5/3/2025 7:53,668,Delay,Interbank Delay,Low,72,TRUE,5,Chat,South,Agent_86
INC03189,C1052,1/3/2025 8:23,,,Transaction Mismatch,Duplicate Transaction,Medium,48,FALSE,,Email,West,Agent_28
INC03190,C1319,6/20/2025 13:00,6/20/2025 23:21,621,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,5,Email,South,Agent_83
INC03191,C1420,3/12/2025 15:26,3/13/2025 17:23,1557,Chargeback,Customer Dispute,Low,72,TRUE,4,Phone,North,Agent_67
INC03192,C1839,4/2/2025 22:47,4/3/2025 7:32,525,Fraud Detection,Suspicious Login,Low,72,TRUE,5,Email,West,Agent_114
INC03193,C1692,1/9/2025 5:43,1/10/2025 0:12,1109,Delay,Processing Queue,Medium,48,TRUE,4,Phone,West,Agent_14
INC03194,C1068,8/23/2025 19:02,8/23/2025 23:04,242,Payment Failure,Insufficient Funds,Low,72,TRUE,5,Chat,North,Agent_23
INC03195,C1033,1/20/2025 1:13,,,KYC/Documentation,Verification Delay,Low,72,FALSE,,Mobile App,West,Agent_77
INC03196,C1664,9/1/2025 5:58,,,Transaction Mismatch,Missing Transaction,Low,72,FALSE,,Email,South,Agent_97
INC03197,C1591,4/29/2025 18:47,4/30/2025 3:31,524,KYC/Documentation,Missing Documents,Medium,48,TRUE,4,Mobile App,Central,Agent_19
INC03198,C1941,2/27/2025 0:54,2/27/2025 10:14,560,Fraud Detection,Account Takeover,Low,72,TRUE,5,Mobile App,North,Agent_111
INC03199,C1766,1/29/2025 17:08,1/31/2025 15:59,2811,Delay,Clearing Delay,Medium,48,TRUE,1,Chat,South,Agent_59
INC03200,C1910,1/28/2025 10:18,1/28/2025 22:16,718,Payment Failure,Insufficient Funds,Medium,48,TRUE,5,Mobile App,South,Agent_115
INC03201,C1710,3/16/2025 1:25,3/17/2025 14:43,2238,Delay,Processing Queue,Medium,48,TRUE,2,Phone,North,Agent_22
INC03202,C1374,8/4/2025 18:35,8/6/2025 18:18,2863,KYC/Documentation,Verification Delay,Medium,48,TRUE,2,Chat,South,Agent_95
INC03203,C1019,5/19/2025 15:26,5/19/2025 20:31,305,KYC/Documentation,Verification Delay,High,24,TRUE,4,Mobile App,East,Agent_57
INC03204,C1222,3/21/2025 22:40,3/22/2025 23:29,1489,KYC/Documentation,Verification Delay,Low,72,TRUE,4,Mobile App,Central,Agent_60
INC03205,C1829,5/9/2025 15:31,5/10/2025 18:36,1625,KYC/Documentation,Verification Delay,Low,72,TRUE,5,Chat,West,Agent_41
INC03206,C1629,9/3/2025 14:29,9/5/2025 15:46,2957,KYC/Documentation,Verification Delay,Low,72,TRUE,2,Mobile App,South,Agent_70
INC03207,C1150,6/6/2025 4:25,6/9/2025 17:58,5133,Delay,Processing Queue,Low,72,FALSE,1,Mobile App,North,Agent_91
INC03208,C1076,7/13/2025 8:07,7/17/2025 2:59,5452,Delay,Interbank Delay,Low,72,FALSE,1,Mobile App,North,Agent_43
INC03209,C1706,7/18/2025 23:45,7/19/2025 7:40,475,Payment Failure,Gateway Error,High,24,TRUE,4,Mobile App,West,Agent_40
INC03210,C1195,8/30/2025 18:53,8/31/2025 2:18,445,Payment Failure,Gateway Error,Medium,48,TRUE,4,Phone,South,Agent_98
INC03211,C1085,5/15/2025 4:35,5/15/2025 14:26,591,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,5,Mobile App,North,Agent_11
INC03212,C1002,2/13/2025 19:35,,,Fraud Detection,Card Fraud,Medium,48,FALSE,,Phone,West,Agent_1
INC03213,C1664,7/24/2025 15:55,7/24/2025 18:31,156,Delay,Clearing Delay,Low,72,TRUE,5,Phone,North,Agent_61
INC03214,C1453,5/27/2025 1:18,5/27/2025 11:28,610,Fraud Detection,Suspicious Login,Medium,48,TRUE,5,Mobile App,West,Agent_90
INC03215,C1093,3/19/2025 20:58,3/20/2025 7:23,625,Transaction Mismatch,Missing Transaction,Low,72,TRUE,5,Phone,Central,Agent_119
INC03216,C1370,1/1/2025 1:43,1/2/2025 23:42,2759,Delay,Clearing Delay,Medium,48,TRUE,1,Phone,South,Agent_2
INC03217,C1702,7/10/2025 1:09,,,Account Access,Locked Account,Medium,48,FALSE,,Email,Central,Agent_23
INC03218,C1809,1/17/2025 2:00,1/18/2025 18:52,2452,Delay,Interbank Delay,Low,72,TRUE,3,Mobile App,East,Agent_83
INC03219,C1613,8/24/2025 21:44,8/25/2025 3:29,345,Account Access,MFA Issue,Medium,48,TRUE,5,Mobile App,East,Agent_77
INC03220,C1679,8/20/2025 23:19,8/23/2025 4:56,3217,KYC/Documentation,Missing Documents,Low,72,TRUE,3,Chat,South,Agent_8
INC03221,C1040,5/25/2025 2:25,5/25/2025 3:55,90,Delay,Processing Queue,Low,72,TRUE,5,Chat,North,Agent_116
INC03222,C1454,4/7/2025 7:29,4/7/2025 11:05,216,Account Access,Locked Account,High,24,TRUE,4,Mobile App,West,Agent_95
INC03223,C1857,8/18/2025 12:34,8/18/2025 13:23,49,Account Access,MFA Issue,High,24,TRUE,5,Chat,East,Agent_64
INC03224,C1740,2/15/2025 14:19,2/15/2025 17:11,172,Account Access,MFA Issue,Medium,48,TRUE,4,Mobile App,Central,Agent_66
INC03225,C1816,2/10/2025 8:17,2/10/2025 17:36,559,Payment Failure,Beneficiary Error,Low,72,TRUE,5,Chat,Central,Agent_52
INC03226,C1027,3/29/2025 9:47,3/29/2025 13:28,221,Account Access,MFA Issue,Low,72,TRUE,5,Mobile App,South,Agent_24
INC03227,C1099,5/13/2025 11:48,5/13/2025 16:23,275,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,4,Phone,North,Agent_89
INC03228,C1420,1/30/2025 22:33,1/31/2025 12:04,811,KYC/Documentation,Missing Documents,Critical,4,FALSE,1,Mobile App,Central,Agent_79
INC03229,C1421,6/14/2025 19:14,6/15/2025 5:33,619,Delay,Clearing Delay,Low,72,TRUE,4,Phone,Central,Agent_86
INC03230,C1709,4/18/2025 1:52,4/18/2025 9:37,465,Transaction Mismatch,Missing Transaction,Low,72,TRUE,,Phone,North,Agent_114
INC03231,C1678,3/21/2025 4:42,3/21/2025 11:16,394,Transaction Mismatch,Amount Mismatch,Low,72,TRUE,5,Email,North,Agent_43
INC03232,C1949,6/19/2025 9:34,6/20/2025 8:04,1350,Delay,Processing Queue,Medium,48,TRUE,4,Mobile App,Central,Agent_111
INC03233,C1261,2/22/2025 22:39,2/23/2025 20:02,1283,Chargeback,Merchant Error,Medium,48,TRUE,4,Chat,West,Agent_40
INC03234,C1738,7/17/2025 0:18,7/17/2025 2:57,159,Payment Failure,Insufficient Funds,Critical,4,TRUE,3,Chat,West,Agent_102
INC03235,C1048,4/3/2025 2:16,4/4/2025 3:40,1524,Delay,Clearing Delay,Medium,48,TRUE,3,Chat,East,Agent_103
INC03236,C1438,3/15/2025 19:53,3/15/2025 22:51,178,Fraud Detection,Account Takeover,High,24,TRUE,5,Mobile App,Central,Agent_70
INC03237,C1776,8/25/2025 15:21,8/26/2025 8:30,1029,Fraud Detection,Suspicious Login,Low,72,TRUE,5,Chat,North,Agent_31
INC03238,C1708,5/23/2025 0:07,5/23/2025 8:59,532,Payment Failure,Gateway Error,Medium,48,TRUE,4,Email,West,Agent_114
INC03239,C1065,1/2/2025 22:21,1/3/2025 0:35,134,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,5,Email,East,Agent_49
INC03240,C1293,5/8/2025 16:38,5/9/2025 14:13,1295,Delay,Interbank Delay,High,24,TRUE,2,Chat,West,Agent_78
INC03241,C1071,5/5/2025 13:46,5/5/2025 21:51,485,Account Access,MFA Issue,Low,72,TRUE,5,Chat,West,Agent_71
INC03242,C1989,7/25/2025 4:45,7/25/2025 5:01,16,Account Access,Password Reset,High,24,TRUE,4,Mobile App,North,Agent_85
INC03243,C1387,8/3/2025 10:39,8/3/2025 12:24,105,Payment Failure,Insufficient Funds,Critical,4,TRUE,4,Phone,South,Agent_91
INC03244,C1450,3/8/2025 14:40,3/8/2025 23:26,526,Fraud Detection,Card Fraud,Low,72,TRUE,5,Email,West,Agent_9
INC03245,C1428,7/31/2025 20:41,8/1/2025 3:14,393,Fraud Detection,Account Takeover,High,24,TRUE,3,Email,North,Agent_103
INC03246,C1867,2/23/2025 4:40,2/24/2025 0:20,1180,Fraud Detection,Suspicious Login,Low,72,TRUE,,Email,Central,Agent_116
INC03247,C1713,9/7/2025 17:48,9/8/2025 8:33,885,Delay,Interbank Delay,Medium,48,TRUE,4,Chat,East,Agent_80
INC03248,C1303,6/19/2025 16:25,6/20/2025 3:27,662,Fraud Detection,Account Takeover,Low,72,TRUE,5,Phone,Central,Agent_120
INC03249,C1077,1/15/2025 5:40,1/15/2025 14:04,504,Payment Failure,Beneficiary Error,Low,72,TRUE,5,Email,Central,Agent_91
INC03250,C1628,7/15/2025 13:37,,,KYC/Documentation,Verification Delay,High,24,FALSE,,Chat,West,Agent_76
INC03251,C1459,6/8/2025 5:34,6/8/2025 16:01,627,KYC/Documentation,Mismatch Info,High,24,TRUE,5,Phone,East,Agent_20
INC03252,C1553,1/23/2025 7:05,1/24/2025 16:17,1992,Fraud Detection,Suspicious Login,Low,72,TRUE,3,Mobile App,North,Agent_102
INC03253,C1535,3/27/2025 6:47,3/28/2025 4:23,1296,KYC/Documentation,Missing Documents,High,24,TRUE,2,Mobile App,East,Agent_17
INC03254,C1679,8/15/2025 23:30,8/16/2025 5:02,332,Transaction Mismatch,Duplicate Transaction,High,24,TRUE,5,Chat,South,Agent_61
INC03255,C1006,3/15/2025 16:29,3/15/2025 19:33,184,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,,Mobile App,West,Agent_72
INC03256,C1549,4/26/2025 8:28,4/26/2025 17:59,571,Chargeback,Customer Dispute,Medium,48,TRUE,5,Email,South,Agent_35
INC03257,C1197,6/27/2025 20:45,6/28/2025 0:43,238,Transaction Mismatch,Duplicate Transaction,High,24,TRUE,5,Email,West,Agent_64
INC03258,C1481,1/19/2025 1:16,1/19/2025 3:00,104,Fraud Detection,Suspicious Login,Low,72,TRUE,5,Email,North,Agent_17
INC03259,C1352,8/25/2025 7:47,,,Account Access,Password Reset,Low,72,FALSE,,Mobile App,North,Agent_40
INC03260,C1297,3/25/2025 8:02,3/25/2025 10:54,172,Account Access,Password Reset,Low,72,TRUE,5,Mobile App,Central,Agent_78
INC03261,C1106,4/25/2025 18:50,4/26/2025 23:06,1696,KYC/Documentation,Verification Delay,Medium,48,TRUE,3,Phone,West,Agent_62
INC03262,C1471,2/5/2025 11:50,2/6/2025 4:35,1005,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Email,Central,Agent_51
INC03263,C1919,6/25/2025 12:38,6/26/2025 7:31,1133,Fraud Detection,Account Takeover,Medium,48,TRUE,3,Chat,West,Agent_64
INC03264,C1290,4/27/2025 6:11,4/27/2025 11:52,341,Delay,Clearing Delay,Critical,4,FALSE,1,Chat,East,Agent_69
INC03265,C1693,8/27/2025 22:28,8/29/2025 0:20,1552,Delay,Interbank Delay,High,24,FALSE,1,Chat,East,Agent_75
INC03266,C1608,5/23/2025 5:26,5/25/2025 1:20,2634,Delay,Interbank Delay,Low,72,TRUE,3,Chat,South,Agent_8
INC03267,C1710,2/13/2025 4:45,2/13/2025 14:46,601,Fraud Detection,Card Fraud,Medium,48,TRUE,5,Phone,South,Agent_93
INC03268,C1434,9/13/2025 2:55,9/13/2025 17:11,856,Transaction Mismatch,Missing Transaction,Low,72,TRUE,5,Phone,East,Agent_115
INC03269,C1211,2/8/2025 1:34,2/10/2025 8:46,3312,Delay,Clearing Delay,Low,72,TRUE,2,Mobile App,East,Agent_108
INC03270,C1169,4/12/2025 10:25,4/14/2025 13:47,3082,Delay,Processing Queue,Medium,48,FALSE,,Mobile App,North,Agent_41
INC03271,C1595,7/15/2025 11:38,7/15/2025 16:02,264,Account Access,MFA Issue,Medium,48,TRUE,5,Chat,East,Agent_64
INC03272,C1331,6/24/2025 18:21,6/24/2025 22:08,227,Payment Failure,Insufficient Funds,Low,72,TRUE,5,Email,West,Agent_18
INC03273,C1229,2/12/2025 14:07,2/12/2025 16:55,168,Payment Failure,Insufficient Funds,High,24,TRUE,5,Chat,South,Agent_89
INC03274,C1063,6/10/2025 4:47,6/10/2025 10:27,340,Account Access,MFA Issue,Low,72,TRUE,,Mobile App,Central,Agent_83
INC03275,C1068,9/14/2025 5:49,9/16/2025 11:41,3232,Delay,Processing Queue,Low,72,TRUE,3,Email,North,Agent_39
INC03276,C1209,7/11/2025 15:18,,,Fraud Detection,Card Fraud,Low,72,FALSE,,Phone,South,Agent_61
INC03277,C1560,7/17/2025 19:56,7/18/2025 3:04,428,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,5,Email,East,Agent_8
INC03278,C1804,4/7/2025 23:23,4/9/2025 1:28,1565,KYC/Documentation,Missing Documents,Medium,48,TRUE,3,Email,East,Agent_113
INC03279,C1239,5/27/2025 0:47,5/27/2025 9:38,531,Delay,Clearing Delay,Critical,4,FALSE,1,Chat,North,Agent_74
INC03280,C1735,5/9/2025 2:11,5/9/2025 4:16,125,Account Access,Locked Account,High,24,TRUE,4,Email,East,Agent_62
INC03281,C1622,6/12/2025 18:36,6/12/2025 22:02,206,Account Access,MFA Issue,High,24,TRUE,5,Chat,North,Agent_18
INC03282,C1089,5/2/2025 4:20,5/2/2025 10:19,359,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,5,Phone,South,Agent_103
INC03283,C1070,6/4/2025 23:46,6/5/2025 17:48,1082,Fraud Detection,Suspicious Login,Medium,48,TRUE,4,Email,South,Agent_77
INC03284,C1505,8/10/2025 22:11,8/11/2025 6:56,525,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,5,Email,East,Agent_105
INC03285,C1712,3/7/2025 3:49,3/8/2025 13:34,2025,Delay,Clearing Delay,Medium,48,TRUE,3,Email,Central,Agent_11
INC03286,C1632,4/25/2025 1:05,4/25/2025 4:15,190,Payment Failure,Insufficient Funds,Medium,48,TRUE,5,Phone,Central,Agent_70
INC03287,C1844,2/5/2025 18:24,2/6/2025 12:29,1085,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,4,Phone,Central,Agent_112
INC03288,C1744,1/19/2025 16:09,1/19/2025 20:48,279,Account Access,Password Reset,Low,72,TRUE,5,Email,North,Agent_57
INC03289,C1307,3/19/2025 7:48,3/19/2025 14:37,409,KYC/Documentation,Mismatch Info,Low,72,TRUE,5,Phone,West,Agent_11
INC03290,C1909,1/6/2025 20:13,1/7/2025 0:00,227,Payment Failure,Beneficiary Error,Low,72,TRUE,5,Mobile App,East,Agent_5
